restaurant_name,name,description,address,url,img_1,img_2,img_3,img_4,img_5,種類_中,種類_日,種類_法,種類_泰,種類_美,種類_西,種類_韓,類型_咖啡,類型_地方,類型_小吃,類型_居酒,類型_火鍋,類型_甜點,類型_聚餐,類型_茶館,類型_酒吧,類型_餐酒,氛圍_安靜,氛圍_家庭,氛圍_時尚,氛圍_浪漫,氛圍_熱鬧,氛圍_約會,氛圍_聚餐,氛圍_舒適
明福台菜海產,ming-fu,來到明福，一定會被餐廳熱絡的氣氛感染。這裡主要提供家常臺灣菜，份量適合和親朋好友分享，尤其是須預訂的招牌菜一品佛跳牆，其用料與傳統有別，以松茸、銀杏、鮑魚等食材取代炸排骨酥和芋頭，湯頭呈清澈琥珀色且滋味鮮甜。此外，野菜山蘇與烏魚腱料理都是熱門菜色。但座位有限，建議訂位。,"中山區中山北路二段137巷18之1號, Taipei, 104, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/ming-fu,777bdfe481a34002abd43e67354c923d.jpeg,320b5e44cc594c2d8b34b0f640583285.jpeg,9689a968c8bc4c2eb81cbf384dba9df0.jpeg,3408da5bbacd4f8ca9544bf0082d0457.jpeg,e77997d6797d4f85b99e3c37e77c3be7.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
吃麵吧,jai-mi-ba,主廚兼老闆擁有逾十年法餐經驗，因著家人愛吃麵，決定返鄉開設麵館。他以臺式麵攤概念，融合歐陸料理技法，大量採用西式醬汁與香料，並每周為菜單更換菜色。炙燒牛舌松露醬拌麵為常設選項，其醬汁以松露與芥末調配而成，滋味創新。建議點選每日製作的涼拌小菜佐餐，或來一份焦糖起司布丁為餐點作結。,"中西區保安路159之1號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/jai-mi-ba,e5a7fd287e88405b950c257811219058.jpeg,99991300029e41dd9a32fd3d1d4e4822.jpeg,6db49716f5ae48a88f980f17c3922cd0.jpeg,,,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
小燉食室,simmer-house,空間為前台電老宿舍，餐廳設計帶日式風格，提供五種中式燉湯，同時附上主食與小菜。剝皮辣椒蛤蠣雞湯以去骨土雞腿、高雄岡山的剝皮辣椒、雲林蛤蠣與新鮮蔬菜煨煮，甘甜微辣，層次分明。店家對選米甚為講究，採用日本越光米與臺灣米混種的臺南拾陸號米，米飯富有米香，口感極佳。青檸香茶酸甜爽口，適合作佐餐飲品。,"前鎮區廣西路226號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/simmer-house,69abe6d8df1f4c12bb044ba2316a18af.jpg,394cf0c1cd514e4385471af97747bd56.jpeg,e4d7034533bd44568b21e521a41da884.jpeg,a1007df666bf4768acbab5c6abf85005.jpeg,f5a59c0808a14ad3927368da9924a605.jpg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
沙淘宮廟海產,the-temple-front-eatery,小店曾於沙淘宮前經營，名字沿用至今，供應古早味臺灣菜，飄香近一甲子。蛋包飯包裹著番茄醬肉絲炒飯，酸甜滋味猶如回到兒時。臺式炸豬排金黃酥脆，搭配馬鈴薯沙拉，十分美味。其不含味精的關東煮佐以特調醬料，也大受歡迎。店內設用餐座位，持續營業至深夜，是不少在地顧客的宵夜用餐選擇。,"中西區西門路二段86號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/the-temple-front-eatery,fc1d8bb2e3c54c4c923e13a6cbbd193f.jpeg,b8d6f894c95040ddb1536aa2280e503e.jpeg,729b31e6508e4bb1afa4fab8f3d94fa4.jpeg,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
讚,zan-1188096,用餐環境雅致，融合義大利彩色玻璃窗、中式古典桌椅及名貴餐具，彰顯對細節的講究。資深主廚曾於日本鐵板燒名店受訓，堅持採用有機蔬菜、現撈與野生漁獲。特別推薦美國原種極黑牛、昆布鹽燜鮑魚，以及澎湖野生明蝦佐法式醬。同時提供日本各等級之和牛，其中飛驒牛的風味尤其出色，須提前預訂。,"士林區承德路四段192之1號B1, Taipei, 111, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/zan-1188096,b56327b007bf49f592517f6319f938cf.jpeg,123d6f2d4e9c416abde4b4ae2114af32.jpeg,49402fba8df849a59e30f3c92f3a057c.jpg,da476a8a58aa46918af9ea3357ad3138.jpeg,7161c26d0b3545d3a152f547ccd8e8c8.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ZEA,zea,阿根廷主廚以拉丁語的「玉米」為餐廳命名，因為此農作物是拉丁美洲和臺灣飲食文化的重要元素。單一套餐包含十二道菜色，採用大量在地食材，當中包括不少原產自南美洲的品種，細膩展現出南美風味。酒單以阿根廷和西班牙酒款為主，價格實惠。淺黃與橘紅色混搭的牆面，加上仙人掌盆栽和背景的拉丁美洲音樂，感覺猶如置身當地。,"大安區仁愛路四段300巷20弄5號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/zea,53fbd5c19ec847f99541d5066df222d6.jpeg,cc07c27de2a44415b2cb34189b949e13.jpeg,b3214f7f99d84f3686eca0b75fb5cfbc.jpeg,098951cd2a944d879e8d3e6a1fdbd554.jpg,73b69d9f15c64863b1186f3d596409c1.jpg,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
Nibbon,nibbon,老闆曾經營法式小酒館，自日本進修返臺後，開設了這家餐廳，並以日文「日本」一字為名。菜色融合在地蔬食、日本海鮮及法、義兩地料理手法，呈現和洋風美食。著重海鮮的套餐每兩個月更換菜色，但主餐後總會有結合義大利燉飯與日式雜炊的暖胃料理。餐廳不設招牌，裝潢舒適，仿如日式民宅。必須於網上訂座。,"鼓山區龍水二路9號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/nibbon,4b02d53d8b0a4d5bb9ffebcee002654e.jpeg,55522dd9e09b4dabaaa24fc649967e83.jpeg,168d2d0ebc944748a33eb64841033ba9.jpeg,7f1603dde041498e82309ef34068ee80.jpeg,f0e90085932749f399791d8a00927b72.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Papillon,papillon-1204917,以蝴蝶的法文命名，寓意料理過程就像化繭成蝶，漫長卻值得等待。法籍廚師擁有多年經驗，所提供的單一套餐糅合異國元素與法式精緻風格，並不定期替換菜色，持續為客人帶來新鮮感。室內空間寬敞，餐室中央的吧台採用樹木造型，搭配手工陶瓷餐具，處處可見心思。,"前鎮區林森四路189號26樓 (承億酒店), Kaohsiung, 806, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/papillon-1204917,f6509b15ab22420fb37f121d09d84122.jpeg,b6e0021f05654b23a50f0bd7499fc096.jpg,5e2fe361892e48afbc3cf9c23744505f.jpeg,08ccbfda67af44df96b81e610dfed55f.jpeg,e9fff348eeb8438e879df4788c458aa3.jpg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
秋,cho,選址於酒店式公寓內，裝潢以橘紅色為主，映襯富現代氣質的燈飾，環境舒適優雅。臺灣主廚具備營養學背景，以營養與健康為導向，結合在地食材與各國烹飪元素設計菜單。套餐風格精簡但細緻，不論午、晚間到訪，都能享用到相同的饗宴，且價格相對實惠。設有大小不等的包廂，加上親切有禮的服務，適合商務或親友聚會。,"三民區九如一路815號2F (御盟國際驛館), Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/cho,50554200c2da4aae9662005cac99fd67.jpg,e2b79bbfd65d4def9effa77cf90b4b3e.jpg,0e71aea077d74d5192927263c1e6fdf4.jpeg,5190c21667834672aa6926738d1be430.jpg,7da418907ed54f6da09baf50ef27d878.jpeg,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
鼎泰豐 (信義路),din-tai-fung-xinyi-road,這所鼎泰豐旗艦店樓高四層，備有無障礙設施，為客人提供寬敞舒適的用餐環境。小籠包固然是招牌品項，但用臺灣在地食材製作的菜色也值得一試。例如以涼菜方式呈現的糖醋排骨，採豬腹脇肉、番茄乾烹煮，以特製糖醋醬翻炒至收汁，色澤紅潤晶透，相當獨特。另外可以嚐嚐甘甜潤喉的苦瓜排骨湯，以及老少咸宜的芋泥大包。,"大安區信義路二段277號, Taipei, 110, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/din-tai-fung-xinyi-road,6a13d173d0dc41048041713d232a8970.jpeg,3b01b534b0f14647872c8075b16de358.jpg,0d59d103fed046d688e60cd223f75fcb.jpg,ad3827592274460b8a559287a3e22e14.jpg,1d1730bffe7b4e36a403eb6616bd22c9.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
無名羊肉湯,no-name-lamb-soup,半世紀以來，以供應古早滋味羊肉湯而聞名於老饕之間，即使曾一度停業，憑著食客的支持再度捲土重來。店家堅持每天採買土產溫體羊肉，並以羊骨與羊肉熬煮招牌清湯湯頭。各羊肉部位可放湯或做成乾吃，後者只用少許麻油提香，同樣味美。清湯往往於十一點時售罄；想品嚐羊雜者，宜凌晨六點前到訪。,"中西區府前路二段144號, Tainan, 700, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/no-name-lamb-soup,0a3442af11fc44acbdc543b03746a3a5.jpeg,99f02d05ab8b4ac7a2a5bc09a34ba968.jpeg,db7c3f08111540e998b580c4aa2f0fa3.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
山海樓,mountain-and-sea-house,大堂氣勢非凡，彷彿把時光拉回1930年代。主廚師承蓬萊閣老師傅，致力復原當年的傳統手工臺菜，並將其精緻化呈現。熱門的金銀燒豬採用養殖二十一天的乳豬，低溫烘烤十二小時，再高溫烤至外皮酥脆。肚包雞把餡料塞入土雞，再以豬肚包覆燉煮。甜點紅豆煎口感軟嫩如麻糬，為餐點完美作結。建議提前預訂菜色。,"中正區仁愛路二段94號, Taipei, 100, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/mountain-and-sea-house,4fddd96e8c0247bc8e0a2c55a2886ee3.jpeg,a3bfd3715c004e5e997ddd724837dd5a.jpg,f50cf34a5d5748a3b0acb381e3e2f9e5.jpg,b935945ad44b49f8a25e7b03969a848a.jpeg,ffd03b3cbe09412bad4c1c44528b50a8.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
牛老大涮牛肉 (自強二路),beef-chief-zihciang-2nd-road,創辦人以販售傳統臺南牛肉湯起家，其後開設此店，將本土溫體牛肉結合日式涮涮鍋。現宰牛肉每天由臺南直送到店，再手切處理，肉質鮮嫩，搭配店家特調醬汁，滋味非凡。鍋底則用牛大骨、新鮮高山蔬果熬煮而成，不加味精，口感清爽甘甜。同時提供多款牛肉料理，特別推薦炒牛筋。由於價格實惠，總是人潮不斷。,"前金區自強二路18號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/beef-chief-zihciang-2nd-road,1eca42ae79bc4e8bbdc7deb6df8ff223.jpeg,6019332bfc5543e6b9f5666a312e52b6.jpeg,102c6132e8a54cc1b7ef9e63389164cb.jpg,4fde4ebfc34b41a4a41451d9f232cdf2.jpeg,75061012fc4a4a108b5204b8468a07a8.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
錦霞樓,jin-xia,為了向阿霞飯店的創辦人吳錦霞致敬，第三代子弟於2015年開設錦霞樓。餐廳大門掛著紅色匾額，加上寬闊的用餐空間和包廂，甚具氣派，適合各式聚餐。菜單與阿霞飯店相似，但添加創新菜色，選擇相對多元。不妨以拼盤開啟筵席，當中的手工蝦棗和自製蟳丸都是熱門菜色。其他招牌菜包括紅蟳米糕和炭烤野生魚子。,"東區中華東路一段366號2樓 (南紡購物中心), Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/jin-xia,ad13cb63f19f48deacc720a735ced1a8.jpeg,d5dac969d72c48ec80bd4a74d44861fd.jpeg,adc1732fa6374e4cbd478c6458eab538.jpeg,0b48855e88214cabb759900a32f7d13f.jpeg,23494144eecb44bc806d199e461ae3e6.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
麟聚,lin-ju,門面低調，入口處陳列著不少高檔乾貨，用餐環境典雅。由香港主廚領軍，依循季節與時令，擬定兩種不同價位的個人套餐，當中不乏焗蟹蓋等經典粵式料理。餐廳也可以按顧客的預算與口味規劃菜單，加上設有包廂，特別適合商務聚會和節慶宴客。由於多用高級乾貨入菜，建議三天前預約訂位。,"松山區敦化北路100號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/lin-ju,80d04c27e55844adb68653fcacb136d8.jpeg,25e5d95b4ef2412d992442f84341d39c.jpg,51431fabcb9044ac90af71878b8b845a.jpeg,1f32d6097ecf474998043b15cbd0c7bd.jpeg,71dab3f28b3545be8858bb7ea28f869e.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
泔,taiwan-rice-dining-hall,「泔」在臺語是「米湯」的意思，表明「米」就是此店的靈魂。店家致力推廣臺灣米食，走訪全臺米農，讓客人每次到訪都有不同的米種體驗，並積極實踐六大綠色宣言，支持有機小農與在地作物。餐廳每天提供一款定食料理，包括三菜一湯、飲品與甜點，均講求自然和健康。客人可於每個周末查看下周菜單，欲到訪須提前預約。,"大安區和平東路二段175巷12號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/taiwan-rice-dining-hall,db4bf5f973fb49519c886d2b1bd2b165.jpeg,a3950951b23f43808fd3846cb58f4a67.jpeg,3757923cd715495fa23ddd895d6ffc4e.jpeg,010f9c49b335462aa7c5c4c3d7b1a6fe.jpeg,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
壽司芳,sushiyoshi,創辦人中之上公起擅長融合日式與法式技法，設計出細緻又具創意的菜色，並由駐店團隊料理。當中不乏在地時令鮮魚，大閘蟹季節亦會推出應時套餐。無菜單套餐包含食材華貴的壽司，搭配和味道均帶來驚喜。建議在晚間到訪，並選擇價格較高的套餐，享受一道道猶如藝術品的創意美食，甜點亦值得期待。,"大安區忠孝東路四段216巷19弄12號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sushiyoshi,1d071ada72c24a06966c8e1ea91dd57e.jpeg,7e0cb65b3c9b4f4ba038b17062863822.jpeg,66fbc1008e134c959520255d7e9d47e1.jpg,c43f6eaa3e2640debd089c8482e3846f.jpeg,0c4150948b0347618dccc946b4ebc48e.jpeg,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
睿麗,la-vie-by-thomas-buhner,由德國大廚Thomas Bühner與在地投資者共同管理，並由香港主廚掌杓，餐廳裝潢簡約優雅，挑高的空間雅致舒適。客人可透過透明玻璃，欣賞半開放廚房裡的烹調過程。其單一套餐內容隨季節更迭，選材不限地域，並以創意巧思結合歐陸烹飪技法和日式風格，通通呈現在四小時的饗宴之中。須提前規劃訂位。,"中山區樂群三路200號1樓 (忠泰樂生活), Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/la-vie-by-thomas-buhner,67e93f554cd74de799b2878d773613af.jpeg,7082adfb24124bceb1e6f2520b58cce2.jpeg,94062c676fb94e44a24a9f44444ed20b.jpeg,fd6603c416894617ad38f2283f5eaa65.jpeg,549f750f946048eeb47764216ac8c81f.jpg,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
㕩肉舖,pankoko,(餐廳暫時關閉。) 鄰近著名古蹟赤崁樓，餐廳建築為清朝古宅，創辦人保留其斑駁紅磚瓦，並結合工業風裝潢。提供以日本和牛為主軸的菜單，來自飛驒的和牛油花分佈細緻，經炭火烹調後肉香味美。菜單同時包含美澳牛肉、在地禽類與海鮮，菜色多樣。店內氣氛熱絡，服務團隊友善且會適時提供協助，適合與親友共聚。須提前訂位。,"中西區民族路二段317巷36號, Tainan, 70043, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/pankoko,3f41f5d138b04ba9915321365b6cd5ee.jpeg,d18322e4a34c4b3abe77c2536e7971ee.jpeg,a14d417c5d8e4bed9d56adc5e2c8c0c1.jpg,bb78954a661049fa84fc016530372a94.jpeg,a1ab1fcea9fc4141b5a178e66afe3777.jpeg,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
再發號,zai-fa-hao,創於1872年，從早期沿街叫賣，漸漸發展成小攤販，至今已傳承四代。老店在保留古早味之餘，亦開發出新口味，現供應基本款肉粽、八寶粽及頂級八寶粽。基本款份量精巧，採用南部水煮肉粽方式烹調，軟嫩可口；八寶款則加入了干貝、扁魚酥、蝦米等配料。不妨搭配小菜或湯品同吃。不定休，可留意粉絲專頁公布。,"中西區民權路二段71號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/zai-fa-hao,cf7d3dadb64a451ba672d22e5d963d52.jpeg,8f6dcd48d1fe4f529f3a4293300fa084.jpeg,3660a06823ff4cbeb7edc52227513693.jpeg,e3a03015da094c88a89843a52ba2d5a1.jpeg,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
